date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:02:08	34315/34315	---MCZ	200	added ('OK')	text/html	etag:W/%2215170f00d04a1f96fdbbf187108d907d%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=93	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements02b6.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=5)
22:02:09	35357/35357	---MCZ	200	added ('OK')	text/html	etag:W/%22e1c30417e29fbd4b3e8cb3b64498e078%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=108	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsdc6c.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=5)
22:02:10	36516/36516	---MCZ	200	added ('OK')	text/html	etag:W/%223c4d1f0188bfe32dcf97df956026c371%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=147	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements651a.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=5)
22:02:11	34271/34271	---MCZ	200	added ('OK')	text/html	etag:W/%2200b474591e594836937e555cc1a13d28%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=288	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements67d3.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=5)
22:02:12	34340/34340	---MCZ	200	added ('OK')	text/html	etag:W/%2240a9d5bf635f9adc2267aa1e7d79d22d%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=91	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementse8ec.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=5)
22:02:13	35034/35034	---MCZ	200	added ('OK')	text/html	etag:W/%22a5e7cc1533643ab5d59c1fffa177e6af%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=99	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements0468.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=5)
22:02:14	34478/34478	---MCZ	200	added ('OK')	text/html	etag:W/%2287fe2ac9c438dde8e062e179004f22a0%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=132	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsa262.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=5)
22:02:15	34342/34342	---MCZ	200	added ('OK')	text/html	etag:W/%22ba17f53a5a6e04dcfa3245c8c8759110%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=182	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements015d.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=5)
22:02:16	34456/34456	---MCZ	200	added ('OK')	text/html	etag:W/%22d11cbbeaa9abd7bf40427d103aa473e7%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=198	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsc0fa.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=5)
22:02:17	60239/60239	---MCZ	200	added ('OK')	text/html	etag:W/%226c445f2154f08abb38c3ee4ff893341f%22	https://windexchange.energy.gov/projects/community-benefit-agreements?page=9	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements0b08.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=5)
22:02:18	55930/55930	---MCZ	200	added ('OK')	text/html	etag:W/%22127e74321e0b17e6c0cba4a2aeb20cfa%22	https://windexchange.energy.gov/projects/community-benefit-agreements?page=29	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements219f.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=30)
22:02:19	57713/57713	---MCZ	200	added ('OK')	text/html	etag:W/%22c65a6a8b72698b8b8556975146b65beb%22	https://windexchange.energy.gov/projects/community-benefit-agreements?page=26	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements19d2.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=30)
22:02:20	55163/55163	---MCZ	200	added ('OK')	text/html	etag:W/%222a49720733e476ba981aab30518974de%22	https://windexchange.energy.gov/projects/community-benefit-agreements?page=27	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements2459.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=30)
22:02:21	55488/55488	---MCZ	200	added ('OK')	text/html	etag:W/%223be19f49e84b6f91d6cfc538d38fee0c%22	https://windexchange.energy.gov/projects/community-benefit-agreements?page=28	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementse459.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=30)
